         * spice3 file created from ring_osc2.ext - technology: sky130a
         Transient Analysis  Thu Mar  9 09:37:01  2023
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
395	3.882800e-09	-1.60243e-04	
396	3.892800e-09	-2.06651e-04	
397	3.902800e-09	-2.34765e-04	
398	3.912800e-09	-1.93284e-04	
399	3.922800e-09	-1.08102e-04	
400	3.932800e-09	-1.42028e-04	
401	3.942800e-09	-1.41211e-04	
402	3.952800e-09	-1.85549e-04	

Index   time            alli            
--------------------------------------------------------------------------------
403	3.962800e-09	-1.87491e-04	
404	3.972800e-09	-2.63205e-04	
405	3.982800e-09	-2.03161e-04	
406	3.992800e-09	-1.45759e-04	
407	4.000000e-09	-1.15255e-04	
